community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 4室2厅 128.16平米,4室2厅,128.16,,,536,41823元,2023-02-27,市场信息,https://hf.esf.fang.com/chengjiao/1061985_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 91.64平米,3室2厅,91.64,,,287,31362元,2023-02-20,市场信息,https://hf.esf.fang.com/chengjiao/1056919_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室2厅 92.37平米,4室2厅,92.37,,,266,28863元,2023-02-20,市场信息,https://hf.esf.fang.com/chengjiao/1050297_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室1厅 93.06平米,4室1厅,93.06,,,277,29766元,2023-02-19,市场信息,https://hf.esf.fang.com/chengjiao/1057878_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 94.11平米,3室2厅,94.11,,,306,32579元,2023-02-10,市场信息,https://hf.esf.fang.com/chengjiao/1066531_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 93.16平米,3室2厅,93.16,,,271,29090元,2023-01-17,市场信息,https://hf.esf.fang.com/chengjiao/1038730_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室2厅 92.48平米,4室2厅,92.48,,,291,31467元,2023-01-14,市场信息,https://hf.esf.fang.com/chengjiao/1042943_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室2厅 91.61平米,4室2厅,91.61,,,250,27345元,2023-01-03,市场信息,https://hf.esf.fang.com/chengjiao/1053044_1_2.htm
保利和盛公馆,滨湖新区,高速滨湖时代广场,保利和盛公馆 3室1厅 117.8平米,3室1厅,117.8,,,215,18252元,2024-05-13,市场信息,https://hf.esf.fang.com/chengjiao/1087627_1_2.htm
保利和盛公馆,滨湖新区,高速滨湖时代广场,保利和盛公馆 3室2厅 98.58平米,3室2厅,98.58,,,170,17266元,2024-05-01,市场信息,https://hf.esf.fang.com/chengjiao/1087624_1_2.htm
保利和盛公馆,滨湖新区,高速滨湖时代广场,保利和盛公馆 3室2厅 119.18平米,3室2厅,119.18,,,219,18443元,2024-04-19,市场信息,https://hf.esf.fang.com/chengjiao/1087822_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 81.11平米,3室2厅,81.11,,,201,24890元,2024-05-13,市场信息,https://hf.esf.fang.com/chengjiao/1087159_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 93.68平米,3室2厅,93.68,,,259,27740元,2024-04-12,市场信息,https://hf.esf.fang.com/chengjiao/1085799_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 82.15平米,3室2厅,82.15,,,225,27450元,2024-03-24,市场信息,https://hf.esf.fang.com/chengjiao/1084385_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 2室2厅 73.98平米,2室2厅,73.98,,,205,27738元,2024-03-01,市场信息,https://hf.esf.fang.com/chengjiao/1082040_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 1室1厅 46.06平米,1室1厅,46.06,,,151,32871元,2024-02-29,市场信息,https://hf.esf.fang.com/chengjiao/1081878_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 84.24平米,3室2厅,84.24,,,220,26176元,2024-02-23,市场信息,https://hf.esf.fang.com/chengjiao/1081581_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 2室2厅 69.08平米,2室2厅,69.08,,,204,29604元,2024-01-27,市场信息,https://hf.esf.fang.com/chengjiao/1080705_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 89.75平米,3室2厅,89.75,,,228,25504元,2024-01-08,市场信息,https://hf.esf.fang.com/chengjiao/1079998_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 2室2厅 84.28平米,2室2厅,84.28,,,223,26519元,2024-01-07,市场信息,https://hf.esf.fang.com/chengjiao/1079923_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 88.4平米,3室2厅,88.4,,,267,30204元,2024-01-01,市场信息,https://hf.esf.fang.com/chengjiao/1079629_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室1厅 83.7平米,3室1厅,83.7,,,263,31518元,2023-12-25,市场信息,https://hf.esf.fang.com/chengjiao/1079223_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 2室2厅 73.98平米,2室2厅,73.98,,,203,27440元,2023-12-25,市场信息,https://hf.esf.fang.com/chengjiao/1079232_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 82.15平米,3室2厅,82.15,,,221,26903元,2023-12-15,市场信息,https://hf.esf.fang.com/chengjiao/1078728_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 4室2厅 118.36平米,4室2厅,118.36,,,372,31498元,2023-12-12,市场信息,https://hf.esf.fang.com/chengjiao/1078545_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室1厅 83.15平米,3室1厅,83.15,,,223,26820元,2023-11-12,市场信息,https://hf.esf.fang.com/chengjiao/1076821_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 1室2厅 46.07平米,1室2厅,46.07,,,161,35030元,2023-11-05,市场信息,https://hf.esf.fang.com/chengjiao/1076708_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 93.68平米,3室2厅,93.68,,,305,32558元,2023-09-28,市场信息,https://hf.esf.fang.com/chengjiao/1074157_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 2室1厅 69.08平米,2室1厅,69.08,,,205,29676元,2023-09-27,市场信息,https://hf.esf.fang.com/chengjiao/1073048_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 87.47平米,3室2厅,87.47,,,313,35853元,2023-09-21,市场信息,https://hf.esf.fang.com/chengjiao/1073331_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 87.85平米,3室2厅,87.85,,,245,27889元,2023-09-18,市场信息,https://hf.esf.fang.com/chengjiao/1073257_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室1厅 83.69平米,3室1厅,83.69,,,245,29275元,2023-09-16,市场信息,https://hf.esf.fang.com/chengjiao/1073375_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第东区 2室2厅 69.08平米,2室2厅,69.08,,,210,30516元,2023-08-19,市场信息,https://hf.esf.fang.com/chengjiao/1070988_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 92.46平米,3室2厅,92.46,,,249,26964元,2023-08-18,市场信息,https://hf.esf.fang.com/chengjiao/1071069_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 3室2厅 93.68平米,3室2厅,93.68,,,295,31544元,2023-07-24,市场信息,https://hf.esf.fang.com/chengjiao/1070353_1_2.htm
书香门第西区,滨湖新区,四十六中,书香门第西区 4室2厅 121.93平米,4室2厅,121.93,,,430,35267元,2023-07-18,市场信息,https://hf.esf.fang.com/chengjiao/1069827_1_2.htm
